"","disc_number","duration_ms.x","href","name","popularity","album.release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
"18094",1,192858,"https://api.spotify.com/v1/tracks/7fF6u8BlXiA3bJKDuJMKRR","I Wanna Be Yours",64,"2019-10-31",0.751,0.781,8,-7.129,1,0.0738,0.0172,0,0.315,0.505,140.013
"18095",1,146914,"https://api.spotify.com/v1/tracks/7Ffgp7DIow5wECYQyzEiTq","BMO",65,"2019-05-07",0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,0.809,157.877
"18096",1,194800,"https://api.spotify.com/v1/tracks/7ffi3nWxgyGiQW84Jghlhe","XX",46,"2019-09-10",0.491,0.758,0,-2.766,0,0.0823,0.647,0,0.103,0.578,185.965
"18097",1,194226,"https://api.spotify.com/v1/tracks/7ffkdwy4EvMSeUnPVSyqqw","Azul",67,"2018-04-18",0.516,0.703,9,-6.413,1,0.0363,0.0634,0.607,0.108,0.491,97.983
"18098",1,230520,"https://api.spotify.com/v1/tracks/7FfpP3YZ6fOWMdxkIAtud9","Krippy Kush",63,"2017-09-15",0.708,0.56,9,-7.132,1,0.129,0.0668,0,0.111,0.411,163.043
"18099",1,170769,"https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU","Eastside (with Halsey & Khalid)",77,"2018-12-07",0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949
"18100",1,208840,"https://api.spotify.com/v1/tracks/7fiFJADUcHwTdYLmnZeLAy","Hesitate",63,"2019-06-07",0.622,0.485,2,-7.259,1,0.0322,0.227,0,0.0889,0.236,118.051
"18101",1,174093,"https://api.spotify.com/v1/tracks/7FITP8MVBwdQcbNAr0aVio","Count Me Out",65,"2019-08-30",0.836,0.653,4,-6.623,0,0.293,0.406,0,0.12,0.686,101.954
"18102",1,210800,"https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ","Godzilla (feat. Juice WRLD)",94,"2020-01-17",0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995
"18103",1,174793,"https://api.spotify.com/v1/tracks/7FjKU2mfpEpvKIbx8naZRk","Used to Be",74,"2018-05-25",0.471,0.474,5,-6.355,1,0.0382,0.723,0,0.0964,0.262,120.656
"18104",1,154000,"https://api.spotify.com/v1/tracks/7fjl8fmaUdRWNstdzGHCeF","Fermez vos yeux",66,"2019-10-25",0.243,0.00604,7,-31.018,1,0.0405,0.995,0.972,0.159,0.0672,134.33
"18105",1,175356,"https://api.spotify.com/v1/tracks/7fjLBPTsQrbkV2WRedi2bw","Ziggy Starfish (Anxiety Raps) [feat. Gold Panda]",44,"2015-02-03",0.683,0.86,7,-7.317,1,0.31,0.0117,0.000379,0.356,0.298,143.311
"18106",1,227400,"https://api.spotify.com/v1/tracks/7fJnj6rso7N95oztvsxrWD","Dancing with Myself - 2001 Remaster",53,"2003-02-28",0.387,0.886,4,-6.981,1,0.0617,5.83e-05,0.275,0.219,0.757,176.426
"18107",1,263373,"https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW","Too Good",58,"2016-05-13",0.793,0.653,7,-7.839,1,0.103,0.0484,4.91e-05,0.1,0.393,117.993
"18108",1,190302,"https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK","So Close",77,"2018-11-02",0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03
"18109",1,203520,"https://api.spotify.com/v1/tracks/7fK0csBoqbcgUuWGV0cpoD","Obsession",74,"2019-11-27",0.704,0.729,7,-3.851,1,0.0624,0.0024,0,0.218,0.71,129.992
"18110",1,121009,"https://api.spotify.com/v1/tracks/7FknBUKLWwjWszRK1N0jqe","She Gon Go",74,"2019-02-21",0.766,0.498,7,-10.147,0,0.0519,0.00195,0,0.306,0.496,104.006
"18111",1,160672,"https://api.spotify.com/v1/tracks/7FKxcR7bc0suEfU2w8zYrR","LOVE U",56,"2019-09-20",0.727,0.637,4,-3.948,0,0.0711,0.0642,0,0.132,0.333,159.973
"18112",1,216320,"https://api.spotify.com/v1/tracks/7Fl3wSxRqBljyQH8dJSz9c","Traidora",61,"2016-04-22",0.717,0.929,10,-4.956,1,0.053,0.233,0,0.359,0.586,94.995
"18113",1,126345,"https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18","Look At Me!",80,"2017-02-20",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059
"18114",1,245360,"https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS","West End Girls - 2001 Remaster",58,"1986-03-24",0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255
"18115",1,141519,"https://api.spotify.com/v1/tracks/7fm5r6dD04emTplbHD5wDP","Buster",51,"2019-09-11",0.883,0.625,6,-4.098,1,0.245,0.239,0,0.0765,0.871,126.677
"18116",1,174359,"https://api.spotify.com/v1/tracks/7Fmc8OIzeIjWFcF5VxuT84","Keyframe",63,"2019-12-08",0.593,0.224,7,-18.348,0,0.0353,0.931,0.912,0.123,0.208,117.015
"18117",1,47760,"https://api.spotify.com/v1/tracks/7fmtOB3a5HdfIM0zFBEwpc","St. John Passion, BWV 245 / Part One: No.3 Choral: ""O große Lieb, o Lieb ohn' alle Maße""",21,"2020-03-11",0.252,0.105,6,-24.24,0,0.038,0.988,0.876,0.117,0.114,70.495
"18118",1,166956,"https://api.spotify.com/v1/tracks/7fMWJRzYJBZoTQCxpy1x7K","Sensei",39,"2019-12-20",0.831,0.558,0,-10.334,1,0.209,0.00079,0,0.349,0.321,91.978
"18119",1,213240,"https://api.spotify.com/v1/tracks/7FNIEfhhBlzsZFxCwI5Nwh","A Little Less Conversation - JXL Radio Edit Remix",58,"2002-09-24",0.59,0.976,11,-4.866,0,0.0488,0.000154,0.293,0.155,0.686,114.996
"18120",1,43493,"https://api.spotify.com/v1/tracks/7fO1aL6eNLmKNvLcViGDi2","English Suite No.3 In G Minor, BWV 808: 6. Gavotte II ou la Musette",26,"2020-03-08",0.179,0.00882,7,-36.489,1,0.0378,0.996,0.909,0.129,0.735,93.538
"18121",1,305962,"https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD","Que Mas Pues - Remix",80,"2019-04-19",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363
"18122",1,203133,"https://api.spotify.com/v1/tracks/7fOFeVSyL18q7RiU6cnhiM","White Mercedes",61,"2019-09-13",0.743,0.544,1,-5.737,1,0.0372,0.0392,0,0.0672,0.199,129.979
"18123",1,241160,"https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT","Power Trip (feat. Miguel)",71,"2013-06-14",0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991
"18124",1,182329,"https://api.spotify.com/v1/tracks/7Fos4vYGRc7HYzzrKCEzAE","Catch The Sun - From ""Queen & Slim: The Soundtrack""",70,"2020-02-28",0.466,0.653,1,-6.679,1,0.123,0.116,0,0.14,0.112,82.463
"18125",1,140792,"https://api.spotify.com/v1/tracks/7foypmc7KZyU716Yv63BPe","Saint",66,"2017-12-21",0.866,0.647,1,-3.675,1,0.0545,0.00899,0,0.0967,0.0801,150.058
"18126",1,196946,"https://api.spotify.com/v1/tracks/7FP4XIfMAXeDbwnqQ4Htnz","Pink Lemonade",40,"2016-08-19",0.511,0.743,3,-8.517,0,0.297,0.243,5.18e-06,0.0764,0.511,88.536
"18127",1,276874,"https://api.spotify.com/v1/tracks/7FpuImiEfUmOWKKi4UyO9y","Call to Rest",65,"2019-06-24",0.211,0.0287,5,-30.39,1,0.0633,0.996,0.955,0.0896,0.325,68.099
"18128",1,176218,"https://api.spotify.com/v1/tracks/7fPuWrlpwDcHm5aHCH5D9t","Roses - Imanbek Remix",77,"2019-09-13",0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966
"18129",1,147293,"https://api.spotify.com/v1/tracks/7fQ3PYTYdu208fQ3JEm2U7","Ain't That A Kick In The Head",58,"1961",0.586,0.253,6,-11.93,0,0.0538,0.604,0,0.3,0.718,108.168
"18130",1,198226,"https://api.spotify.com/v1/tracks/7Fq9RwQxSn3kW85PrDUf0M","Boot Scootin' Boogie",66,"2009-09-08",0.656,0.817,11,-4.296,0,0.0435,0.22,0,0.306,0.862,130.446
"18131",1,219333,"https://api.spotify.com/v1/tracks/7fQmDkqrrj13kxv4Vle3AM","Ni**as In Paris",46,"2011-08-08",0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027
"18132",1,250560,"https://api.spotify.com/v1/tracks/7FrPSk0rZdCPR50pfzdzMK","Que Se Mueran",61,"2012-08-27",0.775,0.691,11,-4.828,0,0.038,0.548,0,0.3,0.855,120.11
"18133",1,151013,"https://api.spotify.com/v1/tracks/7Fs3k0iO4hDwe7dCGlbmCV","Sonata No. 3 in G Major, BWV 1005: III. Largo",8,"2020-03-06",0.219,0.208,11,-19.928,1,0.0371,0.839,0.177,0.113,0.405,71.75
"18134",1,160666,"https://api.spotify.com/v1/tracks/7FSOWKly04zMRZmMERIXa0","Suite No. 2 in D Minor, BWV 1008: VI. Gigue",23,"2020-03-06",0.469,0.145,5,-18.334,1,0.0652,0.977,0.929,0.102,0.741,101.302
"18135",1,293533,"https://api.spotify.com/v1/tracks/7fuuAPjPDyLGyFaJEkSxAb","Clique - Album Version (Edited)",50,"2012-01-01",0.717,0.541,9,-5.942,0,0.235,0.0562,0,0.306,0.327,109.448
"18136",1,236533,"https://api.spotify.com/v1/tracks/7fUuC299Gjpe7gkW3pBbZp","Pero Te Vas A Arrepentir",59,"1992-01-01",0.502,0.391,0,-12.374,1,0.0315,0.441,0,0.271,0.507,145.516
"18137",1,128039,"https://api.spotify.com/v1/tracks/7fV68cbm68mItmTqf9oenP","Obama (feat. DaBaby)",23,"2020-03-13",0.915,0.565,7,-7.978,0,0.443,0.126,0,0.196,0.556,134.856
"18138",1,188513,"https://api.spotify.com/v1/tracks/7FV6v9Oc2iLlHeRhQ9jynX","The Difference",66,"2019-03-29",0.538,0.755,9,-5.22,1,0.0532,0.097,0,0.11,0.697,169.811
"18139",1,231986,"https://api.spotify.com/v1/tracks/7Fv8Qp3tTSbSS2VjryUF7L","Revolution",66,"2017-10-13",0.575,0.833,8,-6.239,0,0.0555,0.0611,0,0.105,0.574,86.017
"18140",1,174666,"https://api.spotify.com/v1/tracks/7FVGIPgLMDChTffvG2LuHV","Holy",64,"2018-06-15",0.614,0.585,10,-9.483,1,0.164,0.134,0.000129,0.0948,0.211,169.905
"18141",1,116811,"https://api.spotify.com/v1/tracks/7FVSwj41xO0BAnvilVmQBr","I'm Just Your Problem",57,"2019-05-01",0.526,0.237,0,-16.222,1,0.0439,0.812,3.24e-05,0.116,0.375,89.724
"18142",1,163048,"https://api.spotify.com/v1/tracks/7fvUMiyapMsRRxr07cU8Ef","Beautiful People (feat. Khalid) - Jack Wins Remix",67,"2019-07-11",0.675,0.919,8,-5.385,1,0.127,0.0799,0,0.143,0.585,124.982
"18143",1,241306,"https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE","Dancing In the Dark",76,"1984-06-04",0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723
"18144",1,311081,"https://api.spotify.com/v1/tracks/7FwWRSAlhfyhbvybdfDUCe","High School Sweethearts",68,"2019-09-06",0.648,0.639,10,-6.415,0,0.123,0.453,0,0.283,0.44,94.033
"18145",1,147520,"https://api.spotify.com/v1/tracks/7FXj7Qg3YorUxdrzvrcY25","Fly Me To The Moon - Remastered",56,"2008-01-01",0.567,0.298,4,-12.269,0,0.0608,0.549,2.22e-06,0.0797,0.372,119.966
"18146",1,206933,"https://api.spotify.com/v1/tracks/7FXR4D71a5iQ6qtSHARkPs","Relaxation Rain",64,"2017-04-12",0.14,0.999,6,-16.534,1,0.0474,0.142,0.977,0.934,0.00049,81.946
"18147",1,233962,"https://api.spotify.com/v1/tracks/7FXxRZRcYd6UV6doQBRzq8","El Ahuate",48,"2017-08-11",0.848,0.621,10,-6.226,1,0.0453,0.615,2.63e-06,0.0972,0.94,114.016
"18148",1,207306,"https://api.spotify.com/v1/tracks/7FxzgizJRGTQ3fxUqfvljg","Bad Bad News",63,"2018-05-04",0.781,0.629,5,-6.152,0,0.0647,0.229,0.000536,0.0881,0.693,111.975
"18149",1,149373,"https://api.spotify.com/v1/tracks/7fxzqLLTXObxIoTfI3FA0l","Somnus - Instrumental Version",49,"2016-12-21",0.182,0.428,0,-7.974,0,0.0386,0.434,0.919,0.1,0.0695,77.07
"18150",1,284386,"https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA","I Don't Fuck With You",74,"2015-02-24",0.824,0.733,1,-5.475,1,0.0613,0.0355,0,0.324,0.393,97.971
"18151",1,176844,"https://api.spotify.com/v1/tracks/7fYNunIzTO7yAHBQtvq8Fc","The Principal",68,"2019-09-06",0.664,0.724,10,-5.005,1,0.04,0.441,0,0.174,0.641,98.02
"18152",1,228640,"https://api.spotify.com/v1/tracks/7fZAvmektjylBGJ3LFGMeH","Free",0,"2020-03-13",0.574,0.405,1,-7.606,1,0.0266,0.272,0.000254,0.101,0.275,75.952
"18153",1,165700,"https://api.spotify.com/v1/tracks/7fzMXmWm7vONX6aRq7M1jI","No Quiero Compartir",44,"2020-01-31",0.668,0.868,5,-2.932,1,0.0707,0.456,0,0.064,0.71,115.247
"18154",1,435000,"https://api.spotify.com/v1/tracks/7FZTehHoe8zV7Zq2ccBfNY","Piano Concerto No. 21 in C Major, K. 467: 2. Andante",16,"2020-03-09",0.154,0.0285,5,-27.579,1,0.0342,0.978,0.922,0.0972,0.103,177.948
"18155",1,164489,"https://api.spotify.com/v1/tracks/7G0Nl2LppVFHwRMuc53Weo","English Suite No. 4 in F Major, BWV 809: V-VI. Menuett I et II",0,"2020-03-14",0.346,0.465,1,-15.765,0,0.0299,0.721,0.922,0.345,0.946,111.406
"18156",1,278080,"https://api.spotify.com/v1/tracks/7g13jf3zqlP5S68Voo5v9m","Dancing On My Own - Radio Edit",61,"2010-01-01",0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.048
"18157",1,257573,"https://api.spotify.com/v1/tracks/7g3htkaLz4ETFn0cifwM3y","High By The Beach",65,"2015-09-18",0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988
"18158",1,230640,"https://api.spotify.com/v1/tracks/7G4T7qkB0Wp32ItIvxBCw5","Down To Zero",41,"1976-01-01",0.509,0.307,10,-15.221,1,0.0313,0.624,0.000155,0.103,0.526,149.913
"18159",1,346333,"https://api.spotify.com/v1/tracks/7G59EUBvMPfIy1FTuobrqj","Broken Window Serenade",61,"2011-04-26",0.548,0.539,4,-6.67,0,0.0247,0.138,1.83e-05,0.164,0.435,74.956
"18160",1,230400,"https://api.spotify.com/v1/tracks/7G66zoruHCjFeoYwi7kPUe","I Remember (feat. Lil Baby)",50,"2018-02-08",0.537,0.516,0,-9.348,1,0.236,0.142,0,0.0816,0.24,133.356
"18161",1,227840,"https://api.spotify.com/v1/tracks/7G6l2FtQyRhQgYgut2I6i8","As Good As I Once Was",65,"2005-01-01",0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075
"18162",1,176436,"https://api.spotify.com/v1/tracks/7g7hie0DV7RLUPAxcFwTtL","Si Quieres Amor",52,"2019-11-28",0.704,0.252,9,-7.512,0,0.0902,0.951,2.05e-05,0.0934,0.413,152.281
"18163",1,202720,"https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m","U and Dat (feat. T. Pain & Kandi Girl)",60,"2006-03-14",0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992
"18164",1,191409,"https://api.spotify.com/v1/tracks/7g7raxdQpiLZT7aOlib4S1","Motorcycle Patches",64,"2017-12-21",0.868,0.657,8,-4.853,1,0.113,0.0158,0,0.0995,0.436,162.865
"18165",1,236933,"https://api.spotify.com/v1/tracks/7G7tgVYORlDuVprcYHuFJh","Don't Dream It's Over",71,"1986-01-01",0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833
"18166",1,177866,"https://api.spotify.com/v1/tracks/7g7w2WUpLcqsqH2M9XR7ZF","Working Bitch",72,"2019-07-12",0.928,0.392,3,-7.537,0,0.0563,0.0374,0,0.107,0.454,102.023
"18167",1,175241,"https://api.spotify.com/v1/tracks/7G7zCzvyqz39BFE7TqPM3O","All Your Love",63,"2017-01-27",0.568,0.587,11,-8.814,0,0.127,0.293,0.329,0.137,0.491,174.682
"18168",1,207266,"https://api.spotify.com/v1/tracks/7g8cjrj0sXScNE727685JE","Kernkraft 400 - DJ Gius Mix, Radio Edit",61,"2006-03-07",0.714,0.528,6,-8.789,1,0.0692,0.00415,0.854,0.0819,0.297,139.983
"18169",1,284706,"https://api.spotify.com/v1/tracks/7g8OpS827dAYU067lZaR0L","Just a Dream",54,"2007-10-23",0.526,0.781,7,-3.673,1,0.0369,0.0613,0,0.121,0.358,142.06
"18170",1,196710,"https://api.spotify.com/v1/tracks/7G8r6LUWl9JVvQjlFyg1gq","Sweatshirt",53,"2019-11-01",0.689,0.508,5,-5.741,1,0.0436,0.303,0,0.0922,0.417,151.759
"18171",1,194738,"https://api.spotify.com/v1/tracks/7g8rz7xe0G4Go0tTZAXcOx","Paper Trail$",57,"2015-01-20",0.548,0.829,1,-4.103,0,0.285,0.339,0,0.537,0.452,93.62
"18172",1,360960,"https://api.spotify.com/v1/tracks/7g8YaUQABMal0zWe7a2ijz","Pa Mí - Remix",82,"2019-05-10",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018
"18173",1,154110,"https://api.spotify.com/v1/tracks/7g9AOwPEt1zWoxV2ZyQ57m","Soy Cómo Quiero Ser",52,"1991-12-19",0.637,0.547,7,-6.638,1,0.0489,0.706,0,0.0609,0.987,95.774
"18174",1,176657,"https://api.spotify.com/v1/tracks/7Ga9ZSdPAcQXQvd1ObVFpm","Holy Water",65,"2019-09-27",0.587,0.734,9,-4.558,1,0.0407,0.0653,0.000571,0.398,0.401,125.848
"18175",1,240666,"https://api.spotify.com/v1/tracks/7gAksF3o6XoMUG2cPdmkF6","Zoom",46,"2012-01-01",0.466,0.746,7,-5.329,1,0.0563,0.000168,0.000212,0.353,0.538,122.702
"18176",1,192786,"https://api.spotify.com/v1/tracks/7gcGLHNMusvZTNUeOkgY8E","Play Dead - Avelino x Raf Riley Remix",51,"2016-11-04",0.659,0.624,6,-10.944,1,0.145,0.229,0,0.113,0.523,133.123
"18177",1,248986,"https://api.spotify.com/v1/tracks/7GCVboEDzfL3NKp1NrAgHR","Wrong Direction",77,"2020-01-01",0.378,0.388,10,-9.017,1,0.036,0.472,0,0.157,0.188,72.293
"18178",1,79120,"https://api.spotify.com/v1/tracks/7gcVX05HnwUIHev1pkh0ne","Quicky",50,"2020-01-13",0.74,0.123,8,-10.878,0,0.0734,0.00163,0.808,0.0827,0.205,90.988
"18179",1,265813,"https://api.spotify.com/v1/tracks/7gd01LMH2gBcoDngSt8sq9","Next To You (feat. Justin Bieber)",69,"2011-03-22",0.67,0.676,8,-4.725,1,0.037,0.0201,0,0.11,0.349,114.974
"18180",1,234093,"https://api.spotify.com/v1/tracks/7Gd4ccFyWpRqS23nckbhGQ","Quando O Mel É Bom - Ao Vivo",0,"2020-03-13",0.558,0.801,11,-3.036,1,0.238,0.481,0,0.311,0.612,175.755
"18181",1,272346,"https://api.spotify.com/v1/tracks/7gDNQLV9cr8449LFrQbk5J","San Luis",66,"2018-10-05",0.567,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459
"18182",1,280160,"https://api.spotify.com/v1/tracks/7gDwRzJhLs0fFHaGtMDJVM","Baby Blue (feat. Chance the Rapper)",65,"2015-03-23",0.828,0.487,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.761,85.027
"18183",1,197529,"https://api.spotify.com/v1/tracks/7ge7BHazYbVKi8qyZUX1Bm","Emotionally Scarred",76,"2020-02-28",0.585,0.641,6,-4.269,0,0.133,0.0286,0,0.316,0.266,88.284
"18184",1,240800,"https://api.spotify.com/v1/tracks/7GEnmbgr9tfkpKid50THRv","Dime Que No Te Perdí",50,"1991-01-01",0.596,0.443,0,-12.46,1,0.0289,0.175,3.84e-05,0.35,0.458,75.296
"18185",1,201435,"https://api.spotify.com/v1/tracks/7gGiPzciQGoxl8NfE5alBj","Way of Life",65,"2019-07-26",0.0793,0.163,0,-22.164,0,0.0368,0.867,0.908,0.0932,0.0347,76.074
"18186",1,245426,"https://api.spotify.com/v1/tracks/7GgQi7JTG4b6J4iEF4RTjF","Remedy",62,"2016-06-24",0.396,0.305,2,-6.481,1,0.0387,0.891,0,0.169,0.251,165.398
"18187",1,180573,"https://api.spotify.com/v1/tracks/7GHg76TXHBoXBKmD8MfMRK","Quicksand",48,"2020-01-31",0.615,0.651,10,-8.247,0,0.0363,0.232,0,0.169,0.34,94.026
"18188",1,212826,"https://api.spotify.com/v1/tracks/7GhIk7Il098yCjg4BQjzvb","Never Gonna Give You Up",67,"1987-12-08",0.727,0.939,8,-11.855,1,0.0369,0.135,4.35e-05,0.151,0.916,113.33
"18189",1,212626,"https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos","Faded",76,"2015-12-04",0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011
"18190",1,238425,"https://api.spotify.com/v1/tracks/7gHZGXSJzM29WA384suYY2","Secure The Bag",78,"2020-03-06",0.803,0.719,0,-4.485,1,0.393,0.344,0,0.425,0.549,129.937
"18191",1,112843,"https://api.spotify.com/v1/tracks/7gi7v5tKoJ1R7yunvDeU5F","Deep Forest - Cello Version",59,"2017-12-13",0.085,0.137,2,-15.559,1,0.0435,0.98,0.951,0.109,0.0592,167.408
"18192",1,203653,"https://api.spotify.com/v1/tracks/7GJ572zvnU94VZVrj5XRtb","Spirits",69,"2016-04-22",0.556,0.658,0,-6.075,1,0.0265,0.163,0,0.113,0.787,80.529
"18193",1,234413,"https://api.spotify.com/v1/tracks/7GKKZEHiYblZOedraf4ca4","Dime Donde Y Cuando",52,"1992-01-01",0.708,0.674,7,-11.645,1,0.0445,0.134,6.57e-05,0.326,0.967,164.665
"18194",1,121965,"https://api.spotify.com/v1/tracks/7gkTXJ8ZyNr0NNaZmVWUhw","Pump Fake",44,"2017-05-25",0.864,0.871,1,-3.628,1,0.121,0.0221,2.77e-06,0.734,0.624,126.005
"18195",1,214413,"https://api.spotify.com/v1/tracks/7gL0eIncXB5ELO8BFMR3Uv","Vivir Bailando",64,"2019-01-25",0.846,0.848,5,-4.752,1,0.121,0.104,0,0.0837,0.553,91.971
"18196",1,551829,"https://api.spotify.com/v1/tracks/7gL0mLlSlfHSPMx0JQsDJi","Piano Quartet No. 2 in E-Flat Major, K. 493: III. Allegretto",12,"2020-03-13",0.338,0.0904,3,-25.364,1,0.0412,0.983,0.915,0.154,0.32,98.211
"18197",1,1031000,"https://api.spotify.com/v1/tracks/7GL9eiicj9fzPX7mV3KQWL","Symphony No. 4 in F Minor, Op. 36, TH 27: 1. Andante sostenuto - Moderato con anima - Moderato assai, quasi andante - Allegro vivo",11,"2020-03-06",0.189,0.153,5,-17.203,0,0.0378,0.872,0.708,0.607,0.123,75.184
"18198",1,163000,"https://api.spotify.com/v1/tracks/7GLmfKOe5BfOXk7334DoKt","Saturday Night (Is The Loneliest Night In The Week)",54,"1944",0.561,0.335,9,-11.093,0,0.0499,0.84,1.52e-06,0.788,0.59,126.974
"18199",1,208226,"https://api.spotify.com/v1/tracks/7GmiJVBAzWNikX5VkNQg85","Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",62,"2002-01-01",0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542
"18200",1,227120,"https://api.spotify.com/v1/tracks/7gMs2ErugzJ1zouEWSNMRw","Bach, JS / Arr. Hess: Jesu Joy of Man's Desiring, BWV 147",1,"2020-03-06",0.17,0.0113,7,-35.363,1,0.0421,0.995,0.874,0.116,0.296,181.879
"18201",1,144144,"https://api.spotify.com/v1/tracks/7Gn0F29mg3IMAxrOJhM3bl","Die Young",46,"2018-11-16",0.701,0.75,2,-6.745,1,0.09,0.0925,0.000162,0.102,0.495,155.09
"18202",1,534693,"https://api.spotify.com/v1/tracks/7GnJ5bRQvSy2mpYcMMKBGO","Violin Concerto in D, Op.61: 2. Larghetto",14,"2020-03-02",0.146,0.0323,7,-32.058,1,0.0446,0.881,0.511,0.0894,0.0379,93.516
"18203",1,184724,"https://api.spotify.com/v1/tracks/7gOb1BmKmG4EYw7lAePO1c","My Money, My Baby - From ""Queen & Slim: The Soundtrack""",50,"2019-11-15",0.856,0.665,1,-6.187,1,0.0855,0.00528,0.000474,0.134,0.641,118.971
"18204",1,282920,"https://api.spotify.com/v1/tracks/7GonnnalI2s19OCQO1J7Tf","Kickstart My Heart",75,"1989",0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017
"18205",1,171000,"https://api.spotify.com/v1/tracks/7gPHxxAq4YjK7GoLT3Vch3","Lies (feat. Ty Dolla $ign & YG)",58,"2019-04-26",0.781,0.501,8,-5.854,1,0.3,0.0844,0,0.0891,0.22,93.987
"18206",1,182677,"https://api.spotify.com/v1/tracks/7gPRIgwzddQ7jga1sBQtJ6","Mera Woo",69,"2019-12-19",0.937,0.942,1,-4.766,1,0.0714,0.0441,0.00679,0.301,0.376,115.984
"18207",1,234320,"https://api.spotify.com/v1/tracks/7GprMlRqZpBd6LYqar2hBv","Lo Que Son las Cosas",59,"2011-12-13",0.501,0.631,5,-3.84,1,0.0268,0.39,0,0.322,0.338,144.098
"18208",1,216234,"https://api.spotify.com/v1/tracks/7GPstnufSTScEaw9dMxO9H","Childs Play (feat. Chance the Rapper)",62,"2014-04-08",0.759,0.342,1,-9.044,0,0.0406,0.775,0,0.112,0.22,99.995
"18209",1,278373,"https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE","Carry On",60,"2012-02-21",0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434
"18210",1,184186,"https://api.spotify.com/v1/tracks/7GQ01OwIXRiz2yQ9X8czYP","Toccata in D Major, BWV 912 (Second Version): Fuga",11,"2020-03-06",0.376,0.798,1,-13.952,1,0.0389,0.853,0.888,0.157,0.907,114.316
"18211",1,243986,"https://api.spotify.com/v1/tracks/7gQ5c5HY6zMsIck6QLY9dJ","Hurricane",63,"2012-01-01",0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0797,0.446,95.01
"18212",1,189120,"https://api.spotify.com/v1/tracks/7gQ7DfSSc3b8e4cHtFnDxu","Blood",65,"2018-04-13",0.478,0.971,7,-2.729,1,0.0858,3.83e-05,2.77e-05,0.295,0.284,90.526
"18213",1,289800,"https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW","25 or 6 to 4 - 2002 Remaster",64,"1970-01-26",0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448
"18214",1,215853,"https://api.spotify.com/v1/tracks/7GQjJEwqlp6m5HNWVQd6OR","Good Directions",66,"2005-01-01",0.716,0.72,5,-2.183,1,0.0319,0.307,0,0.135,0.464,122.512
